experiment,well,celltype,analyte,nocodazole_dose_ng_ml,treatment,dose_uM,time_in_noc_min,aim,cell_id,data_table,complete,imin,imax,tstep,comment,curated,meta,ana
2919,B6,RPE1,CyclinB-venus,100,Flavopiridol,0.63,171,test acute SAC abrogation with increasing CDKinhibition,2919_B6S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B6S3 (2).csv,1,6,514,3,manual cutoff,1,0,0
2919,B6,RPE1,CyclinB-venus,100,Flavopiridol,0.63,171,test acute SAC abrogation with increasing CDKinhibition,2919_B6S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B6S3 (3).csv,1,6,125,3,manual cutoff,1,0,0
2919,B7,RPE1,CyclinB-venus,100,Flavopiridol,0.32,171,test acute SAC abrogation with increasing CDKinhibition,2919_B7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B7S1.csv,1,6,290,3,manual cutoff,1,0,0
2919,B7,RPE1,CyclinB-venus,100,Flavopiridol,0.32,171,test acute SAC abrogation with increasing CDKinhibition,2919_B7S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B7S1 (2).csv,1,6,527,3,manual cutoff,1,0,0
2919,B7,RPE1,CyclinB-venus,100,Flavopiridol,0.32,171,test acute SAC abrogation with increasing CDKinhibition,2919_B7S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B7S3.csv,1,6,490,3,manual cutoff,1,0,0
2919,B7,RPE1,CyclinB-venus,100,Flavopiridol,0.32,171,test acute SAC abrogation with increasing CDKinhibition,2919_B7S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B7S3 (2).csv,1,6,444,3,manual cutoff,1,0,0
2919,B7,RPE1,CyclinB-venus,100,Flavopiridol,0.32,171,test acute SAC abrogation with increasing CDKinhibition,2919_B7S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B7S3 (3).csv,1,6,700,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S1.csv,1,6,55,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S1 (2).csv,1,6,55,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S1 (3)-entry,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S1 (3)-entry.csv,1,170,500,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S1 (4)-entry,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S1 (4)-entry.csv,1,226,310,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S1 (5)-entry,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S1 (5)-entry.csv,1,317,584,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S2.csv,1,6,55,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S2 (2).csv,1,6,55,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S2 (3).csv,1,6,55,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S3.csv,1,6,55,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S3 (2).csv,1,6,55,3,manual cutoff,1,0,0
2919,C6,RPE1,CyclinB-venus,100,RO-3306,3,171,test acute SAC abrogation with increasing CDKinhibition,2919_C6S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C6S3 (3).csv,1,6,55,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S1.csv,1,6,172,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S2.csv,1,6,89,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S2 (2).csv,1,6,90,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S2 (3).csv,1,6,90,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S2 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S2 (4).csv,1,6,90,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S3.csv,1,6,90,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S3 (2).csv,1,6,272,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S4.csv,1,6,140,3,manual cutoff,1,0,0
2919,C7,RPE1,CyclinB-venus,100,RO-3306,1.5,171,test acute SAC abrogation with increasing CDKinhibition,2919_C7S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/C7S4 (2).csv,1,6,90,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S1.csv,1,6,173,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S1 (2).csv,1,6,519,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S1 (3).csv,1,6,805,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S1 (4).csv,1,6,772,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S2.csv,1,6,505,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S2 (2).csv,1,6,155,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S2 (3).csv,1,6,710,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S2 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S2 (5).csv,1,6,435,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S3.csv,1,6,505,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S3 (2).csv,1,6,438,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S4.csv,1,6,475,3,manual cutoff,1,0,0
2919,D6,RPE1,CyclinB-venus,100,RO-3306,0.75,171,test acute SAC abrogation with increasing CDKinhibition,2919_D6S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D6S4 (2).csv,1,6,472,3,manual cutoff,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S1.csv,1,6,672,3,manual cutoff,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S1 (2).csv,1,385,900,3,very spikey!,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S1 (3).csv,1,121,900,3,no comment,1,0,683
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S1 (4).csv,1,151,900,3,no comment,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S1 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S1 (5).csv,1,161,900,3,no comment,1,0,557
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S2.csv,1,6,739,3,manual cutoff,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S2 (2).csv,1,6,739,3,very spikey!#,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S3.csv,1,6,900,3,two steps!?,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S3 (2).csv,1,6,900,3,no comment,1,0,0
2919,D7,RPE1,CyclinB-venus,100,noc_only,0,171,test acute SAC abrogation with increasing CDKinhibition,2919_D7S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/D7S3 (3).csv,1,6,900,3,no comment,1,0,0
3081,D5,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_D5S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/D5S1.csv,1,61,86,1,manual cutoff,1,0,0
3081,D5,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_D5S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/D5S1 (2).csv,1,133,156,1,manual cutoff,1,0,0
3081,D5,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_D5S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/D5S1 (3).csv,1,48,77,1,manual cutoff,1,0,0
3081,G5,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G5S1_1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G5S1_1.csv,1,34,71,1,manual cutoff,1,43,52
3081,G5,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G5S1_2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G5S1_2.csv,1,66,95,1,manual cutoff,1,72,80
3081,G6,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G6S1_1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G6S1_1.csv,1,5,35,1,manual cutoff,1,13,21
3081,G6,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G6S1_2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G6S1_2.csv,1,26,59,1,manual cutoff,1,34,42
3081,G6,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G6S1_3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G6S1_3.csv,1,13,45,1,manual cutoff,1,20,32
3081,G7,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G7S1_1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G7S1_1.csv,1,16,50,1,manual cutoff,1,23,32
3081,G7,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G7S1_2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G7S1_2.csv,1,29,50,1,manual cutoff,1,37,44
3081,G7,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G7S1_3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G7S1_3.csv,1,5,30,1,manual cutoff,1,12,18
3081,G7,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G7S1_4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G7S1_4.csv,1,23,53,1,manual cutoff,1,29,36
3081,G7,RPE1,CyclinB-venus,0,untreated,0,0,Quantify cyclin B1 degradation at the meta- to anaphase transition,3081_G7S1_5,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3081/G7S1_5.csv,1,97,116,1,manual cutoff,1,105,111
3331,E4,RPE1,CyclinB-venus,100,RO-3306,3,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly fall down,3331_E4S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E4S1.csv,1,71,119,3.0022940563,no comment,1,0,0
3331,E4,RPE1,CyclinB-venus,100,RO-3306,3,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly fall down,3331_E4S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E4S2.csv,1,71,136,3.0022940563,no comment,1,0,0
3331,E4,RPE1,CyclinB-venus,100,RO-3306,3,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly fall down,3331_E4S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E4S2 (2).csv,1,71,136,3.0022940563,no comment,1,0,0
3331,E4,RPE1,CyclinB-venus,100,RO-3306,3,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly fall down,3331_E4S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E4S4.csv,1,71,136,3.0022940563,\\e[A,1,0,0
3331,E5,RPE1,CyclinB-venus,100,RO-3306,1.5,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells,3331_E5S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E5S1.csv,1,71,103,3.0022940563,no comment,1,0,0
3331,E5,RPE1,CyclinB-venus,100,RO-3306,1.5,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells,3331_E5S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E5S1 (2).csv,1,71,136,3.0022940563,no comment,1,0,0
3331,E5,RPE1,CyclinB-venus,100,RO-3306,1.5,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells,3331_E5S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E5S1 (3).csv,1,71,136,3.0022940563,no comment,1,0,0
3331,E5,RPE1,CyclinB-venus,100,RO-3306,1.5,0,chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells,3331_E5S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E5S1 (4).csv,1,71,136,3.0022940563,no comment,1,0,0
3331,E6,RPE1,CyclinB-venus,100,RO-3306,0.75,0,chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?,3331_E6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E6S1.csv,1,71,336,3.0022940563,no comment,1,0,0
3331,E6,RPE1,CyclinB-venus,100,RO-3306,0.75,0,chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?,3331_E6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E6S2.csv,1,71,336,3.0022940563,no comment,1,0,0
3331,E6,RPE1,CyclinB-venus,100,RO-3306,0.75,0,chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?,3331_E6S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E6S3.csv,1,71,403,3.0022940563,no comment,1,0,0
3331,E6,RPE1,CyclinB-venus,100,RO-3306,0.75,0,chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?,3331_E6S4x,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E6S4x.csv,1,71,486,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S1.csv,1,71,569,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S1x,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S1x.csv,1,71,903,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S2 (2).csv,1,71,169,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S2!,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S2!.csv,1,71,569,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S2x,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S2x.csv,1,71,569,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S3.csv,1,71,486,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S3 (2).csv,1,71,403,3.0022940563,no comment,1,0,0
3331,E8,RPE1,CyclinB-venus,100,RO-3306,0.75,0,NA,3331_E8S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/E8S4.csv,1,71,303,3.0022940563,no comment,1,0,0
3331,F4,RPE1,CyclinB-venus,100,noc_only,0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)",3331_F4S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F4S1.csv,1,71,903,3.0022940563,no comment,1,0,0
3331,F4,RPE1,CyclinB-venus,100,noc_only,0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)",3331_F4S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F4S1 (2).csv,1,93,759,3.0022940563,no comment,1,0,622
3331,F4,RPE1,CyclinB-venus,100,noc_only,0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)",3331_F4S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F4S2.csv,1,71,736,3.0022940563,no comment,1,0,0
3331,F4,RPE1,CyclinB-venus,100,noc_only,0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)",3331_F4S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F4S3.csv,1,71,736,3.0022940563,no comment,1,0,0
3331,F4,RPE1,CyclinB-venus,100,noc_only,0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)",3331_F4S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F4S3 (2).csv,1,94,826,3.0022940563,no comment,1,0,717
3331,F4,RPE1,CyclinB-venus,100,noc_only,0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)",3331_F4S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F4S4.csv,1,71,903,3.0022940563,no comment,1,0,0
3331,F4,RPE1,CyclinB-venus,100,noc_only,0,0,"Many cells remain arrested with bright chromatin, many die (not all that appear to die stain with TopRo3!)",3331_F4S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F4S4 (2).csv,1,164,830,3.0022940563,no comment,1,0,700
3331,F5,RPE1,CyclinB-venus,50,noc_only,0,0,Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!,3331_F5S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F5S1 (2).csv,1,135,401,3.0022940563,no comment,1,0,0
3331,F5,RPE1,CyclinB-venus,50,noc_only,0,0,Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!,3331_F5S1-dies,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F5S1-dies.csv,1,166,832,3.0022940563,no comment,1,0,0
3331,F5,RPE1,CyclinB-venus,50,noc_only,0,0,Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!,3331_F5S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F5S2.csv,1,269,601,3.0022940563,no comment,1,0,0
3331,F5,RPE1,CyclinB-venus,50,noc_only,0,0,Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!,3331_F5S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F5S2 (2).csv,1,126,458,3.0022940563,no comment,1,0,0
3331,F5,RPE1,CyclinB-venus,50,noc_only,0,0,Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!,3331_F5S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F5S2 (3).csv,1,99,598,3.0022940563,no comment,1,0,0
3331,F5,RPE1,CyclinB-venus,50,noc_only,0,0,Many cells slipp normaly out of mitosis; no alignment visisble! But also many cells  die… acceleration happens at higher cyclinB1 levels!,3331_F5S2 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/3331/F5S2 (4).csv,1,105,437,3.0022940563,no comment,1,0,0
