"experiment","well","celltype","analyte","nocodazole_dose_ng_ml","treatment","dose_uM","time_in_noc_min","aim","cell_id","data_table"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S4 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S4 (3).csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S1.csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S2.csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S2 (2).csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S2 (3).csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S2 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S2 (4).csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S3.csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S3 (2).csv"
2886,"F8","HeLa","Securin-eGFP",100,"Flavopiridol",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F8S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F8S4.csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S1.csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S1 (2).csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S2.csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S2 (2).csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S2 (3).csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S2 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S2 (4).csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S3.csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S3 (2).csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S4.csv"
2886,"F9","HeLa","Securin-eGFP",100,"RO-3306",1.25,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_F9S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/F9S4 (2).csv"
2919,"B6","RPE1","CyclinB-venus",100,"Flavopiridol",0.63,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B6S1.csv"
2919,"B6","RPE1","CyclinB-venus",100,"Flavopiridol",0.63,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B6S2.csv"
2919,"B6","RPE1","CyclinB-venus",100,"Flavopiridol",0.63,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B6S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B6S3.csv"
2919,"B6","RPE1","CyclinB-venus",100,"Flavopiridol",0.63,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B6S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B6S3 (2).csv"
2919,"B6","RPE1","CyclinB-venus",100,"Flavopiridol",0.63,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B6S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B6S3 (3).csv"
2919,"B7","RPE1","CyclinB-venus",100,"Flavopiridol",0.32,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B7S1.csv"
2919,"B7","RPE1","CyclinB-venus",100,"Flavopiridol",0.32,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B7S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B7S1 (2).csv"
2919,"B7","RPE1","CyclinB-venus",100,"Flavopiridol",0.32,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B7S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B7S3.csv"
2919,"B7","RPE1","CyclinB-venus",100,"Flavopiridol",0.32,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B7S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B7S3 (2).csv"
2919,"B7","RPE1","CyclinB-venus",100,"Flavopiridol",0.32,171,"test acute SAC abrogation with increasing CDKinhibition","2919_B7S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/B7S3 (3).csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S1.csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S1 (2).csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S1 (3)-entry","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S1 (3)-entry.csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S1 (4)-entry","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S1 (4)-entry.csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S1 (5)-entry","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S1 (5)-entry.csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S2.csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S2 (2).csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S2 (3).csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S3.csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S3 (2).csv"
2919,"C6","RPE1","CyclinB-venus",100,"RO-3306",3.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C6S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C6S3 (3).csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S1.csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S2.csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S2 (2).csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S2 (3).csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S2 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S2 (4).csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S3.csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S3 (2).csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S4.csv"
2919,"C7","RPE1","CyclinB-venus",100,"RO-3306",1.5,171,"test acute SAC abrogation with increasing CDKinhibition","2919_C7S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/C7S4 (2).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S1.csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S1 (2).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S1 (3).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S1 (4).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S2.csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S2 (2).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S2 (3).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S2 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S2 (5).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S3.csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S3 (2).csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S4.csv"
2919,"D6","RPE1","CyclinB-venus",100,"RO-3306",0.75,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D6S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D6S4 (2).csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S1.csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S1 (2).csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S1 (3).csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S1 (4).csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S1 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S1 (5).csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S2.csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S2 (2).csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S3.csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S3 (2).csv"
2919,"D7","RPE1","CyclinB-venus",100,"noc_only",0.0,171,"test acute SAC abrogation with increasing CDKinhibition","2919_D7S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2919/D7S3 (3).csv"
3081,"D5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_D5S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/D5S1.csv"
3081,"D5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_D5S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/D5S1 (2).csv"
3081,"D5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_D5S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/D5S1 (3).csv"
3081,"G5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G5S1_1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G5S1_1.csv"
3081,"G5","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G5S1_2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G5S1_2.csv"
3081,"G6","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G6S1_1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G6S1_1.csv"
3081,"G6","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G6S1_2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G6S1_2.csv"
3081,"G6","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G6S1_3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G6S1_3.csv"
3081,"G7","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G7S1_1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G7S1_1.csv"
3081,"G7","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G7S1_2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G7S1_2.csv"
3081,"G7","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G7S1_3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G7S1_3.csv"
3081,"G7","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G7S1_4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G7S1_4.csv"
3081,"G7","RPE1","CyclinB-venus",0,"untreated",0.0,0,"Quantify cyclin B1 degradation at the meta- to anaphase transition","3081_G7S1_5","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3081/G7S1_5.csv"
3331,"E4","RPE1","CyclinB-venus",100,"RO-3306",3.0,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly \"fall down\"","3331_E4S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E4S1.csv"
3331,"E4","RPE1","CyclinB-venus",100,"RO-3306",3.0,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly \"fall down\"","3331_E4S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E4S2.csv"
3331,"E4","RPE1","CyclinB-venus",100,"RO-3306",3.0,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly \"fall down\"","3331_E4S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E4S2 (2).csv"
3331,"E4","RPE1","CyclinB-venus",100,"RO-3306",3.0,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; precipiates of RO continuosly \"fall down\"","3331_E4S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E4S4.csv"
3331,"E5","RPE1","CyclinB-venus",100,"RO-3306",1.5,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells","3331_E5S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E5S1.csv"
3331,"E5","RPE1","CyclinB-venus",100,"RO-3306",1.5,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells","3331_E5S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E5S1 (2).csv"
3331,"E5","RPE1","CyclinB-venus",100,"RO-3306",1.5,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells","3331_E5S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E5S1 (3).csv"
3331,"E5","RPE1","CyclinB-venus",100,"RO-3306",1.5,0,"chromatin clearly decondenses after RO addition; cells enter mitosis in presence of RO; no precipitates of RO seen; only very few dead cells","3331_E5S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E5S1 (4).csv"
3331,"E6","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,"chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?","3331_E6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E6S1.csv"
3331,"E6","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,"chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?","3331_E6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E6S2.csv"
3331,"E6","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,"chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?","3331_E6S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E6S3.csv"
3331,"E6","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,"chromatin often decondenses after RO addition; cells enter mitosis in presence of RO; few dead cells; cells are not arrested very long!! -> even lower concentrations of RO?","3331_E6S4x","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E6S4x.csv"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S1.csv"
3331,"E8","RPE1","CyclinB-venus",100,"RO-3306",0.75,0,NA,"3331_E8S1x","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/3331/E8S1x.csv"
